r,dnnbi,dne,dni,tbn,ti,te,vfova,cureq,feq,pressure,iota,q,1/D,curvature,shear,eta
0.562,0.6176817,0.8809792,0.8945749,0.8071207,0.4129494,0.4185426,0.3529161,-0.02499652,0.9962755,0.407439,0.3236843,3.08943,0.9110421,-0.269358,-0.4684999,3.965264
0.563,0.6163609,0.8805184,0.8940479,0.8069282,0.4120844,0.4174311,0.352874,-0.02507141,0.9962598,0.4062591,0.3234134,3.092018,0.9107725,-0.2698644,-0.4735333,3.980849
0.564,0.6150452,0.8800566,0.8935199,0.806736,0.4112208,0.4163208,0.352832,-0.02514621,0.9962441,0.4050819,0.3231402,3.094632,0.9105024,-0.2703734,-0.4785413,3.99652
0.565,0.6137327,0.8795939,0.8929911,0.8065448,0.4103586,0.4152115,0.3527902,-0.02522092,0.9962285,0.4039078,0.322865,3.09727,0.9102317,-0.2708852,-0.4835238,4.012281
0.566,0.6124214,0.8791301,0.8924616,0.8063555,0.4094978,0.4141034,0.3527488,-0.02529554,0.9962128,0.4027369,0.3225876,3.099933,0.9099606,-0.2713996,-0.4884804,4.028133
0.567,0.6111097,0.8786653,0.8919316,0.8061687,0.4086384,0.4129963,0.3527079,-0.02537006,0.9961969,0.4015693,0.3223082,3.102621,0.9096889,-0.2719168,-0.4934112,4.044076
0.568,0.6097956,0.8781995,0.8914013,0.805985,0.4077804,0.4118904,0.3526677,-0.02544449,0.996181,0.4004052,0.3220267,3.105333,0.9094168,-0.2724366,-0.4983158,4.060113
0.569,0.6084772,0.8777327,0.8908707,0.8058053,0.4069237,0.4107856,0.3526284,-0.02551883,0.9961651,0.3992444,0.3217432,3.108069,0.9091441,-0.2729592,-0.503194,4.076244
0.57,0.6071528,0.8772647,0.8903401,0.8056302,0.4060684,0.4096818,0.3525901,-0.02559306,0.9961493,0.398087,0.3214576,3.11083,0.9088709,-0.2734846,-0.5080503,4.092473
0.571,0.605821,0.8767957,0.8898095,0.8054601,0.4052144,0.4085791,0.3525529,-0.0256672,0.9961337,0.3969328,0.3211701,3.113615,0.9085971,-0.2740127,-0.5129066,4.108799
0.572,0.6044834,0.8763257,0.8892789,0.8052946,0.4043617,0.4074776,0.3525166,-0.02574123,0.9961182,0.3957818,0.3208806,3.116424,0.9083228,-0.2745435,-0.5177852,4.125223
0.573,0.603142,0.8758546,0.888748,0.8051326,0.4035103,0.4063771,0.3524812,-0.02581517,0.9961028,0.3946335,0.3205892,3.119257,0.908048,-0.2750771,-0.5226905,4.141745
0.574,0.6017989,0.8753824,0.8882168,0.8049735,0.4026601,0.4052777,0.3524464,-0.02588901,0.9960874,0.3934879,0.3202957,3.122115,0.9077727,-0.2756135,-0.5276223,4.158366
0.575,0.6004561,0.8749092,0.887685,0.8048162,0.4018112,0.4041794,0.3524119,-0.02596274,0.9960719,0.3923446,0.3200003,3.124997,0.9074968,-0.2761527,-0.5325807,4.175084
0.576,0.5991159,0.8744349,0.8871526,0.8046601,0.4009635,0.4030822,0.3523778,-0.02603637,0.9960563,0.3912036,0.319703,3.127903,0.9072204,-0.2766946,-0.5375654,4.191901
0.577,0.5977802,0.8739597,0.8866193,0.8045042,0.4001171,0.4019861,0.3523436,-0.02610989,0.9960407,0.3900649,0.3194036,3.130835,0.9069434,-0.2772394,-0.5425765,4.208815
0.578,0.5964511,0.8734834,0.8860851,0.8043478,0.3992719,0.4008911,0.3523094,-0.02618331,0.9960251,0.3889285,0.3191023,3.133792,0.9066659,-0.277787,-0.5476138,4.225827
0.579,0.5951308,0.8730061,0.8855497,0.8041899,0.3984278,0.3997971,0.3522748,-0.02625662,0.9960097,0.3877943,0.3187989,3.136773,0.9063878,-0.2783374,-0.5526773,4.242938
0.58,0.5938213,0.8725278,0.885013,0.8040297,0.3975849,0.3987043,0.3522397,-0.02632982,0.9959944,0.3866626,0.3184937,3.13978,0.9061092,-0.2788907,-0.5577648,4.260146
0.581,0.5925239,0.8720486,0.8844749,0.8038667,0.3967432,0.3976126,0.352204,-0.02640291,0.9959792,0.3855335,0.3181864,3.142812,0.90583,-0.2794468,-0.562866,4.277452
0.582,0.5912367,0.8715684,0.8839356,0.8037017,0.3959026,0.396522,0.3521678,-0.02647589,0.9959641,0.3844072,0.3178771,3.145869,0.9055503,-0.2800057,-0.5679707,4.294858
0.583,0.5899571,0.8710871,0.8833953,0.8035356,0.3950632,0.3954324,0.3521314,-0.02654876,0.9959489,0.3832841,0.317566,3.148952,0.90527,-0.2805675,-0.5730768,4.312366
0.584,0.5886824,0.8706049,0.8828541,0.8033694,0.3942248,0.394344,0.352095,-0.02662151,0.9959337,0.3821642,0.3172528,3.15206,0.9049892,-0.2811322,-0.578184,4.329977
0.585,0.5874099,0.8701217,0.8823124,0.8032043,0.3933875,0.3932566,0.3520588,-0.02669415,0.9959184,0.3810475,0.3169378,3.155194,0.9047078,-0.2816997,-0.5832923,4.347693
0.586,0.5861369,0.8696375,0.8817703,0.8030413,0.3925513,0.3921704,0.3520231,-0.02676668,0.9959032,0.3799339,0.3166208,3.158352,0.9044258,-0.2822701,-0.5884015,4.365516
0.587,0.5848608,0.8691522,0.881228,0.8028814,0.3917161,0.3910852,0.3519881,-0.02683909,0.995888,0.3788231,0.3163019,3.161536,0.9041432,-0.2828435,-0.5935116,4.383448
0.588,0.5835789,0.8686659,0.8806858,0.8027256,0.3908819,0.3900012,0.3519539,-0.02691138,0.9958729,0.3777149,0.3159812,3.164745,0.9038601,-0.2834197,-0.5986223,4.401492
0.589,0.5822885,0.8681786,0.8801439,0.802575,0.3900487,0.3889182,0.3519209,-0.02698355,0.995858,0.3766092,0.3156585,3.16798,0.9035764,-0.2839989,-0.6037336,4.419648
0.59,0.580987,0.8676903,0.8796024,0.8024306,0.3892165,0.3878364,0.3518892,-0.02705561,0.9958431,0.3755057,0.3153341,3.17124,0.9032921,-0.2845809,-0.6088443,4.43792
0.591,0.5796726,0.8672009,0.8790616,0.8022932,0.3883853,0.3867556,0.3518591,-0.02712754,0.9958283,0.3744041,0.3150077,3.174525,0.9030072,-0.2851659,-0.6139493,4.456308
0.592,0.578347,0.8667105,0.8785212,0.8021618,0.387555,0.3856759,0.3518303,-0.02719936,0.9958134,0.3733042,0.3146796,3.177836,0.9027218,-0.2857539,-0.6190436,4.474814
0.593,0.5770131,0.8662191,0.8779812,0.8020354,0.3867256,0.3845973,0.3518026,-0.02727105,0.9957985,0.3722061,0.3143496,3.181171,0.9024357,-0.2863447,-0.6241261,4.493437
0.594,0.5756734,0.8657265,0.8774412,0.8019129,0.3858971,0.3835199,0.3517757,-0.02734263,0.9957837,0.3711097,0.3140179,3.184532,0.9021491,-0.2869385,-0.6291965,4.512176
0.595,0.5743306,0.865233,0.8769011,0.801793,0.3850696,0.3824435,0.3517494,-0.02741408,0.9957688,0.3700154,0.3136844,3.187918,0.9018618,-0.2875353,-0.6342548,4.531033
0.596,0.5729876,0.8647383,0.8763607,0.8016748,0.3842429,0.3813682,0.3517235,-0.02748541,0.9957541,0.3689232,0.3133491,3.191328,0.901574,-0.288135,-0.6393008,4.550007
0.597,0.5716469,0.8642426,0.8758198,0.8015569,0.3834171,0.380294,0.3516976,-0.02755661,0.9957394,0.3678335,0.3130122,3.194764,0.9012856,-0.2887376,-0.6443344,4.569098
0.598,0.5703112,0.8637459,0.8752781,0.8014383,0.3825921,0.3792208,0.3516716,-0.02762769,0.9957249,0.3667463,0.3126735,3.198225,0.9009965,-0.2893433,-0.6493555,4.588306
0.599,0.5689833,0.863248,0.8747355,0.8013178,0.3817679,0.3781488,0.3516452,-0.02769865,0.9957104,0.3656617,0.3123331,3.20171,0.9007069,-0.2899519,-0.6543639,4.60763
0.6,0.5676658,0.862749,0.8741918,0.8011944,0.3809446,0.3770779,0.3516181,-0.02776948,0.9956959,0.3645799,0.3119911,3.20522,0.9004166,-0.2905635,-0.6593619,4.627071
0.601,0.5663605,0.862249,0.8736468,0.8010672,0.3801221,0.376008,0.3515902,-0.02784018,0.9956814,0.3635008,0.3116474,3.208755,0.9001258,-0.2911781,-0.6643608,4.646629
0.602,0.5650649,0.8617479,0.8731007,0.8009372,0.3793003,0.3749393,0.3515616,-0.02791076,0.9956669,0.3624244,0.3113021,3.212314,0.8998343,-0.2917956,-0.6693722,4.666306
0.603,0.5637757,0.8612457,0.8725537,0.8008057,0.3784794,0.3738716,0.3515328,-0.02798121,0.9956525,0.3613502,0.3109551,3.215898,0.8995422,-0.2924162,-0.6743982,4.686104
0.604,0.5624896,0.8607425,0.8720063,0.8006741,0.3776591,0.372805,0.3515039,-0.02805153,0.9956381,0.3602781,0.3106065,3.219508,0.8992494,-0.2930397,-0.6794387,4.706026
0.605,0.5612031,0.8602382,0.8714585,0.8005438,0.3768396,0.3717395,0.3514753,-0.02812171,0.9956237,0.3592077,0.3102563,3.223142,0.8989561,-0.2936663,-0.6844937,4.726073
0.606,0.5599128,0.8597328,0.8709107,0.8004161,0.3760208,0.3706751,0.3514473,-0.02819177,0.9956095,0.3581389,0.3099045,3.226801,0.8986621,-0.2942958,-0.689563,4.746249
0.607,0.5586155,0.8592264,0.8703631,0.8002923,0.3752027,0.3696118,0.3514201,-0.0282617,0.9955953,0.3570715,0.309551,3.230485,0.8983675,-0.2949284,-0.6946465,4.766556
0.608,0.5573076,0.858719,0.8698159,0.8001738,0.3743852,0.3685496,0.3513941,-0.0283315,0.9955812,0.3560053,0.309196,3.234195,0.8980723,-0.2955639,-0.6997442,4.786996
0.609,0.5559859,0.8582105,0.8692696,0.800062,0.3735684,0.3674884,0.3513695,-0.02840117,0.9955672,0.3549403,0.3088393,3.23793,0.8977764,-0.2962025,-0.7048558,4.807571
0.61,0.554647,0.857701,0.8687242,0.7999581,0.3727522,0.3664283,0.3513467,-0.0284707,0.9955532,0.3538766,0.3084811,3.24169,0.8974798,-0.2968441,-0.7099787,4.828286
0.611,0.5532886,0.8571906,0.8681801,0.7998631,0.3719367,0.3653693,0.3513258,-0.02854011,0.9955392,0.3528144,0.3081212,3.245476,0.8971827,-0.2974886,-0.7150995,4.849141
0.612,0.5519127,0.8566791,0.8676369,0.799776,0.3711217,0.3643114,0.3513067,-0.02860938,0.9955253,0.3517542,0.3077598,3.249287,0.8968849,-0.2981362,-0.7202049,4.870137
0.613,0.5505226,0.8561665,0.8670946,0.7996954,0.3703073,0.3632546,0.351289,-0.02867852,0.9955113,0.3506962,0.3073969,3.253123,0.8965864,-0.2987868,-0.725292,4.891275
0.614,0.5491214,0.855653,0.8665529,0.79962,0.3694935,0.3621989,0.3512724,-0.02874753,0.9954972,0.3496405,0.3070324,3.256985,0.8962873,-0.2994404,-0.7303608,4.912554
0.615,0.5477124,0.8551384,0.8660115,0.7995483,0.3686802,0.3611442,0.3512567,-0.0288164,0.9954832,0.3485869,0.3066665,3.260872,0.8959875,-0.300097,-0.7354112,4.933974
0.616,0.5462985,0.8546227,0.8654703,0.7994788,0.3678674,0.3600906,0.3512414,-0.02888514,0.9954694,0.3475354,0.306299,3.264784,0.8956871,-0.3007566,-0.7404429,4.955535
0.617,0.5448832,0.854106,0.864929,0.7994103,0.3670552,0.3590381,0.3512264,-0.02895375,0.9954557,0.3464859,0.3059301,3.268721,0.895386,-0.3014192,-0.7454561,4.977238
0.618,0.5434694,0.8535882,0.8643874,0.7993413,0.3662434,0.3579867,0.3512112,-0.02902222,0.9954423,0.3454381,0.3055598,3.272682,0.8950843,-0.3020848,-0.7504504,4.999081
0.619,0.5420605,0.8530693,0.8638452,0.7992704,0.3654322,0.3569364,0.3511956,-0.02909055,0.9954289,0.3443918,0.305188,3.276669,0.8947818,-0.3027533,-0.7554259,5.021066
0.62,0.5406595,0.8525493,0.8633022,0.7991962,0.3646214,0.3558871,0.3511793,-0.02915875,0.9954155,0.3433466,0.3048149,3.28068,0.8944788,-0.3034248,-0.7603831,5.043192
0.621,0.5392686,0.8520282,0.8627583,0.7991178,0.363811,0.3548389,0.3511621,-0.02922681,0.9954021,0.3423023,0.3044403,3.284716,0.894175,-0.3040993,-0.7653257,5.06546
0.622,0.5378854,0.8515061,0.8622137,0.799036,0.3630011,0.3537918,0.3511441,-0.02929474,0.9953885,0.3412586,0.3040645,3.288776,0.8938706,-0.3047768,-0.7702573,5.087871
0.623,0.5365065,0.8509828,0.8616686,0.7989524,0.3621916,0.3527457,0.3511258,-0.02936253,0.9953749,0.3402157,0.3036873,3.292861,0.8935654,-0.3054572,-0.7751785,5.110429
0.624,0.5351285,0.8504585,0.8611233,0.7988683,0.3613825,0.3517008,0.3511073,-0.02943019,0.9953614,0.3391735,0.3033087,3.296971,0.8932596,-0.3061405,-0.7800892,5.133136
0.625,0.5337479,0.8499332,0.860578,0.7987851,0.3605738,0.3506569,0.351089,-0.02949771,0.9953481,0.3381322,0.3029289,3.301105,0.8929532,-0.3068269,-0.7849894,5.155995
0.626,0.5323614,0.8494068,0.860033,0.7987043,0.3597654,0.3496141,0.3510712,-0.0295651,0.9953351,0.3370919,0.3025478,3.305263,0.892646,-0.3075161,-0.7898789,5.179009
0.627,0.5309655,0.8488793,0.8594886,0.7986273,0.3589574,0.3485723,0.3510543,-0.02963235,0.9953221,0.3360528,0.3021654,3.309446,0.8923381,-0.3082083,-0.7947576,5.20218
0.628,0.5295568,0.8483508,0.858945,0.7985554,0.3581496,0.3475317,0.3510385,-0.02969946,0.9953092,0.3350152,0.3017818,3.313653,0.8920296,-0.3089034,-0.7996255,5.225512
0.629,0.5281319,0.8478213,0.8584024,0.7984902,0.3573422,0.3464921,0.3510242,-0.02976644,0.9952962,0.3339793,0.3013969,3.317884,0.8917203,-0.3096014,-0.8044824,5.249007
0.63,0.5266874,0.8472909,0.8578612,0.7984329,0.356535,0.3454536,0.3510116,-0.02983328,0.9952831,0.332945,0.3010108,3.32214,0.8914104,-0.3103023,-0.809329,5.272669
0.631,0.5252207,0.8467594,0.8573215,0.7983847,0.3557281,0.3444162,0.351001,-0.02989998,0.99527,0.3319122,0.3006235,3.32642,0.8910997,-0.311006,-0.8141682,5.2965
0.632,0.5237338,0.8462269,0.8567833,0.7983445,0.3549214,0.3433798,0.3509922,-0.02996655,0.995257,0.3308807,0.300235,3.330724,0.8907884,-0.3117127,-0.8190033,5.320501
