        r	      dnnbi	       dne	       dni	      tbn	        ti	        te	      vfova	      cureq	       feq	     pressure	       iota	        q	       1/D	    curvature	      shear	        eta
  0.5690000E+00	  0.6084772E+00	  0.8777327E+00	  0.8908707E+00	  0.8481753E+00	  0.4069237E+00	  0.4107856E+00	  0.4091593E+00	 -0.2551883E-01	  0.9961651E+00	  0.3992444E+00	  0.3217432E+00	  0.3108069E+01	  0.9091441E+00	 -0.2729592E+00	 -0.5031940E+00	  0.4076244E+01
  0.5700000E+00	  0.6071528E+00	  0.8772647E+00	  0.8903401E+00	  0.8480383E+00	  0.4060684E+00	  0.4096818E+00	  0.4091263E+00	 -0.2559306E-01	  0.9961493E+00	  0.3980870E+00	  0.3214576E+00	  0.3110830E+01	  0.9088709E+00	 -0.2734846E+00	 -0.5080503E+00	  0.4092473E+01
  0.5710000E+00	  0.6058210E+00	  0.8767957E+00	  0.8898095E+00	  0.8479054E+00	  0.4052144E+00	  0.4085791E+00	  0.4090942E+00	 -0.2566720E-01	  0.9961337E+00	  0.3969328E+00	  0.3211701E+00	  0.3113615E+01	  0.9085971E+00	 -0.2740127E+00	 -0.5129066E+00	  0.4108799E+01
  0.5720000E+00	  0.6044834E+00	  0.8763257E+00	  0.8892789E+00	  0.8477759E+00	  0.4043617E+00	  0.4074776E+00	  0.4090630E+00	 -0.2574123E-01	  0.9961182E+00	  0.3957818E+00	  0.3208806E+00	  0.3116424E+01	  0.9083228E+00	 -0.2745435E+00	 -0.5177852E+00	  0.4125223E+01
  0.5730000E+00	  0.6031420E+00	  0.8758546E+00	  0.8887480E+00	  0.8476493E+00	  0.4035103E+00	  0.4063771E+00	  0.4090324E+00	 -0.2581517E-01	  0.9961028E+00	  0.3946335E+00	  0.3205892E+00	  0.3119257E+01	  0.9080480E+00	 -0.2750771E+00	 -0.5226905E+00	  0.4141745E+01
  0.5740000E+00	  0.6017989E+00	  0.8753824E+00	  0.8882168E+00	  0.8475249E+00	  0.4026601E+00	  0.4052777E+00	  0.4090024E+00	 -0.2588901E-01	  0.9960874E+00	  0.3934879E+00	  0.3202957E+00	  0.3122115E+01	  0.9077727E+00	 -0.2756135E+00	 -0.5276223E+00	  0.4158366E+01
  0.5750000E+00	  0.6004561E+00	  0.8749092E+00	  0.8876850E+00	  0.8474020E+00	  0.4018112E+00	  0.4041794E+00	  0.4089727E+00	 -0.2596274E-01	  0.9960719E+00	  0.3923446E+00	  0.3200003E+00	  0.3124997E+01	  0.9074968E+00	 -0.2761527E+00	 -0.5325807E+00	  0.4175084E+01
  0.5760000E+00	  0.5991159E+00	  0.8744349E+00	  0.8871526E+00	  0.8472799E+00	  0.4009635E+00	  0.4030822E+00	  0.4089433E+00	 -0.2603637E-01	  0.9960563E+00	  0.3912036E+00	  0.3197030E+00	  0.3127903E+01	  0.9072204E+00	 -0.2766946E+00	 -0.5375654E+00	  0.4191901E+01
  0.5770000E+00	  0.5977802E+00	  0.8739597E+00	  0.8866193E+00	  0.8471581E+00	  0.4001171E+00	  0.4019861E+00	  0.4089139E+00	 -0.2610989E-01	  0.9960407E+00	  0.3900649E+00	  0.3194036E+00	  0.3130835E+01	  0.9069434E+00	 -0.2772394E+00	 -0.5425765E+00	  0.4208815E+01
  0.5780000E+00	  0.5964511E+00	  0.8734834E+00	  0.8860851E+00	  0.8470357E+00	  0.3992719E+00	  0.4008911E+00	  0.4088844E+00	 -0.2618331E-01	  0.9960251E+00	  0.3889285E+00	  0.3191023E+00	  0.3133792E+01	  0.9066659E+00	 -0.2777870E+00	 -0.5476138E+00	  0.4225827E+01
  0.5790000E+00	  0.5951308E+00	  0.8730061E+00	  0.8855497E+00	  0.8469123E+00	  0.3984278E+00	  0.3997971E+00	  0.4088546E+00	 -0.2625662E-01	  0.9960097E+00	  0.3877943E+00	  0.3187989E+00	  0.3136773E+01	  0.9063878E+00	 -0.2783374E+00	 -0.5526773E+00	  0.4242938E+01
  0.5800000E+00	  0.5938213E+00	  0.8725278E+00	  0.8850130E+00	  0.8467871E+00	  0.3975849E+00	  0.3987043E+00	  0.4088243E+00	 -0.2632982E-01	  0.9959944E+00	  0.3866626E+00	  0.3184937E+00	  0.3139780E+01	  0.9061092E+00	 -0.2788907E+00	 -0.5577648E+00	  0.4260146E+01
  0.5810000E+00	  0.5925239E+00	  0.8720486E+00	  0.8844749E+00	  0.8466596E+00	  0.3967432E+00	  0.3976126E+00	  0.4087936E+00	 -0.2640291E-01	  0.9959792E+00	  0.3855335E+00	  0.3181864E+00	  0.3142812E+01	  0.9058300E+00	 -0.2794468E+00	 -0.5628660E+00	  0.4277452E+01
  0.5820000E+00	  0.5912367E+00	  0.8715684E+00	  0.8839356E+00	  0.8465306E+00	  0.3959026E+00	  0.3965220E+00	  0.4087624E+00	 -0.2647589E-01	  0.9959641E+00	  0.3844072E+00	  0.3178771E+00	  0.3145869E+01	  0.9055503E+00	 -0.2800057E+00	 -0.5679707E+00	  0.4294858E+01
  0.5830000E+00	  0.5899571E+00	  0.8710871E+00	  0.8833953E+00	  0.8464007E+00	  0.3950632E+00	  0.3954324E+00	  0.4087311E+00	 -0.2654876E-01	  0.9959489E+00	  0.3832841E+00	  0.3175660E+00	  0.3148952E+01	  0.9052700E+00	 -0.2805675E+00	 -0.5730768E+00	  0.4312366E+01
  0.5840000E+00	  0.5886824E+00	  0.8706049E+00	  0.8828541E+00	  0.8462708E+00	  0.3942248E+00	  0.3943440E+00	  0.4086997E+00	 -0.2662151E-01	  0.9959337E+00	  0.3821642E+00	  0.3172528E+00	  0.3152060E+01	  0.9049892E+00	 -0.2811322E+00	 -0.5781840E+00	  0.4329977E+01
  0.5850000E+00	  0.5874099E+00	  0.8701217E+00	  0.8823124E+00	  0.8461418E+00	  0.3933875E+00	  0.3932566E+00	  0.4086685E+00	 -0.2669415E-01	  0.9959184E+00	  0.3810475E+00	  0.3169378E+00	  0.3155194E+01	  0.9047078E+00	 -0.2816997E+00	 -0.5832923E+00	  0.4347693E+01
  0.5860000E+00	  0.5861369E+00	  0.8696375E+00	  0.8817703E+00	  0.8460143E+00	  0.3925513E+00	  0.3921704E+00	  0.4086378E+00	 -0.2676668E-01	  0.9959032E+00	  0.3799339E+00	  0.3166208E+00	  0.3158352E+01	  0.9044258E+00	 -0.2822701E+00	 -0.5884015E+00	  0.4365516E+01
  0.5870000E+00	  0.5848608E+00	  0.8691522E+00	  0.8812280E+00	  0.8458893E+00	  0.3917161E+00	  0.3910852E+00	  0.4086076E+00	 -0.2683909E-01	  0.9958880E+00	  0.3788231E+00	  0.3163019E+00	  0.3161536E+01	  0.9041432E+00	 -0.2828435E+00	 -0.5935116E+00	  0.4383448E+01
  0.5880000E+00	  0.5835789E+00	  0.8686659E+00	  0.8806858E+00	  0.8457675E+00	  0.3908819E+00	  0.3900012E+00	  0.4085781E+00	 -0.2691138E-01	  0.9958729E+00	  0.3777149E+00	  0.3159812E+00	  0.3164745E+01	  0.9038601E+00	 -0.2834197E+00	 -0.5986223E+00	  0.4401492E+01
  0.5890000E+00	  0.5822885E+00	  0.8681786E+00	  0.8801439E+00	  0.8456498E+00	  0.3900487E+00	  0.3889182E+00	  0.4085497E+00	 -0.2698355E-01	  0.9958580E+00	  0.3766092E+00	  0.3156585E+00	  0.3167980E+01	  0.9035764E+00	 -0.2839989E+00	 -0.6037336E+00	  0.4419648E+01
  0.5900000E+00	  0.5809870E+00	  0.8676903E+00	  0.8796024E+00	  0.8455369E+00	  0.3892165E+00	  0.3878364E+00	  0.4085224E+00	 -0.2705561E-01	  0.9958431E+00	  0.3755057E+00	  0.3153341E+00	  0.3171240E+01	  0.9032921E+00	 -0.2845809E+00	 -0.6088443E+00	  0.4437920E+01
  0.5910000E+00	  0.5796726E+00	  0.8672009E+00	  0.8790616E+00	  0.8454294E+00	  0.3883853E+00	  0.3867556E+00	  0.4084965E+00	 -0.2712754E-01	  0.9958283E+00	  0.3744041E+00	  0.3150077E+00	  0.3174525E+01	  0.9030072E+00	 -0.2851659E+00	 -0.6139493E+00	  0.4456308E+01
  0.5920000E+00	  0.5783470E+00	  0.8667105E+00	  0.8785212E+00	  0.8453267E+00	  0.3875550E+00	  0.3856759E+00	  0.4084717E+00	 -0.2719936E-01	  0.9958134E+00	  0.3733042E+00	  0.3146796E+00	  0.3177836E+01	  0.9027218E+00	 -0.2857539E+00	 -0.6190436E+00	  0.4474814E+01
  0.5930000E+00	  0.5770131E+00	  0.8662191E+00	  0.8779812E+00	  0.8452279E+00	  0.3867256E+00	  0.3845973E+00	  0.4084478E+00	 -0.2727105E-01	  0.9957985E+00	  0.3722061E+00	  0.3143496E+00	  0.3181171E+01	  0.9024357E+00	 -0.2863447E+00	 -0.6241261E+00	  0.4493437E+01
  0.5940000E+00	  0.5756734E+00	  0.8657265E+00	  0.8774412E+00	  0.8451321E+00	  0.3858971E+00	  0.3835199E+00	  0.4084246E+00	 -0.2734263E-01	  0.9957837E+00	  0.3711097E+00	  0.3140179E+00	  0.3184532E+01	  0.9021491E+00	 -0.2869385E+00	 -0.6291965E+00	  0.4512176E+01
  0.5950000E+00	  0.5743306E+00	  0.8652330E+00	  0.8769011E+00	  0.8450384E+00	  0.3850696E+00	  0.3824435E+00	  0.4084020E+00	 -0.2741408E-01	  0.9957688E+00	  0.3700154E+00	  0.3136844E+00	  0.3187918E+01	  0.9018618E+00	 -0.2875353E+00	 -0.6342548E+00	  0.4531033E+01
  0.5960000E+00	  0.5729876E+00	  0.8647383E+00	  0.8763607E+00	  0.8449459E+00	  0.3842429E+00	  0.3813682E+00	  0.4083796E+00	 -0.2748541E-01	  0.9957541E+00	  0.3689232E+00	  0.3133491E+00	  0.3191328E+01	  0.9015740E+00	 -0.2881350E+00	 -0.6393008E+00	  0.4550007E+01
  0.5970000E+00	  0.5716469E+00	  0.8642426E+00	  0.8758198E+00	  0.8448538E+00	  0.3834171E+00	  0.3802940E+00	  0.4083574E+00	 -0.2755661E-01	  0.9957394E+00	  0.3678335E+00	  0.3130122E+00	  0.3194764E+01	  0.9012856E+00	 -0.2887376E+00	 -0.6443344E+00	  0.4569098E+01
  0.5980000E+00	  0.5703112E+00	  0.8637459E+00	  0.8752781E+00	  0.8447610E+00	  0.3825921E+00	  0.3792208E+00	  0.4083350E+00	 -0.2762769E-01	  0.9957249E+00	  0.3667463E+00	  0.3126735E+00	  0.3198225E+01	  0.9009965E+00	 -0.2893433E+00	 -0.6493555E+00	  0.4588306E+01
  0.5990000E+00	  0.5689833E+00	  0.8632480E+00	  0.8747355E+00	  0.8446669E+00	  0.3817679E+00	  0.3781488E+00	  0.4083122E+00	 -0.2769865E-01	  0.9957104E+00	  0.3656617E+00	  0.3123331E+00	  0.3201710E+01	  0.9007069E+00	 -0.2899519E+00	 -0.6543639E+00	  0.4607630E+01
  0.6000000E+00	  0.5676658E+00	  0.8627490E+00	  0.8741918E+00	  0.8445703E+00	  0.3809446E+00	  0.3770779E+00	  0.4082889E+00	 -0.2776948E-01	  0.9956959E+00	  0.3645799E+00	  0.3119911E+00	  0.3205220E+01	  0.9004166E+00	 -0.2905635E+00	 -0.6593619E+00	  0.4627071E+01
  0.6010000E+00	  0.5663605E+00	  0.8622490E+00	  0.8736468E+00	  0.8444709E+00	  0.3801221E+00	  0.3760080E+00	  0.4082648E+00	 -0.2784018E-01	  0.9956814E+00	  0.3635008E+00	  0.3116474E+00	  0.3208755E+01	  0.9001258E+00	 -0.2911781E+00	 -0.6643608E+00	  0.4646629E+01
  0.6020000E+00	  0.5650649E+00	  0.8617479E+00	  0.8731007E+00	  0.8443692E+00	  0.3793003E+00	  0.3749393E+00	  0.4082403E+00	 -0.2791076E-01	  0.9956669E+00	  0.3624244E+00	  0.3113021E+00	  0.3212314E+01	  0.8998343E+00	 -0.2917956E+00	 -0.6693722E+00	  0.4666306E+01
  0.6030000E+00	  0.5637757E+00	  0.8612457E+00	  0.8725537E+00	  0.8442665E+00	  0.3784794E+00	  0.3738716E+00	  0.4082154E+00	 -0.2798121E-01	  0.9956525E+00	  0.3613502E+00	  0.3109551E+00	  0.3215898E+01	  0.8995422E+00	 -0.2924162E+00	 -0.6743982E+00	  0.4686104E+01
  0.6040000E+00	  0.5624896E+00	  0.8607425E+00	  0.8720063E+00	  0.8441636E+00	  0.3776591E+00	  0.3728050E+00	  0.4081905E+00	 -0.2805153E-01	  0.9956381E+00	  0.3602781E+00	  0.3106065E+00	  0.3219508E+01	  0.8992494E+00	 -0.2930397E+00	 -0.6794387E+00	  0.4706026E+01
  0.6050000E+00	  0.5612031E+00	  0.8602382E+00	  0.8714585E+00	  0.8440617E+00	  0.3768396E+00	  0.3717395E+00	  0.4081659E+00	 -0.2812171E-01	  0.9956237E+00	  0.3592077E+00	  0.3102563E+00	  0.3223142E+01	  0.8989561E+00	 -0.2936663E+00	 -0.6844937E+00	  0.4726073E+01
  0.6060000E+00	  0.5599128E+00	  0.8597328E+00	  0.8709107E+00	  0.8439619E+00	  0.3760208E+00	  0.3706751E+00	  0.4081418E+00	 -0.2819177E-01	  0.9956095E+00	  0.3581389E+00	  0.3099045E+00	  0.3226801E+01	  0.8986621E+00	 -0.2942958E+00	 -0.6895630E+00	  0.4746249E+01
  0.6070000E+00	  0.5586155E+00	  0.8592264E+00	  0.8703631E+00	  0.8438651E+00	  0.3752027E+00	  0.3696118E+00	  0.4081184E+00	 -0.2826170E-01	  0.9955953E+00	  0.3570715E+00	  0.3095510E+00	  0.3230485E+01	  0.8983675E+00	 -0.2949284E+00	 -0.6946465E+00	  0.4766556E+01
  0.6080000E+00	  0.5573076E+00	  0.8587190E+00	  0.8698159E+00	  0.8437725E+00	  0.3743852E+00	  0.3685496E+00	  0.4080960E+00	 -0.2833150E-01	  0.9955812E+00	  0.3560053E+00	  0.3091960E+00	  0.3234195E+01	  0.8980723E+00	 -0.2955639E+00	 -0.6997442E+00	  0.4786996E+01
  0.6090000E+00	  0.5559859E+00	  0.8582105E+00	  0.8692696E+00	  0.8436850E+00	  0.3735684E+00	  0.3674884E+00	  0.4080748E+00	 -0.2840117E-01	  0.9955672E+00	  0.3549403E+00	  0.3088393E+00	  0.3237930E+01	  0.8977764E+00	 -0.2962025E+00	 -0.7048558E+00	  0.4807571E+01
  0.6100000E+00	  0.5546470E+00	  0.8577010E+00	  0.8687242E+00	  0.8436038E+00	  0.3727522E+00	  0.3664283E+00	  0.4080552E+00	 -0.2847070E-01	  0.9955532E+00	  0.3538766E+00	  0.3084811E+00	  0.3241690E+01	  0.8974798E+00	 -0.2968441E+00	 -0.7099787E+00	  0.4828286E+01
  0.6110000E+00	  0.5532886E+00	  0.8571906E+00	  0.8681801E+00	  0.8435295E+00	  0.3719367E+00	  0.3653693E+00	  0.4080372E+00	 -0.2854011E-01	  0.9955392E+00	  0.3528144E+00	  0.3081212E+00	  0.3245476E+01	  0.8971827E+00	 -0.2974886E+00	 -0.7150995E+00	  0.4849141E+01
  0.6120000E+00	  0.5519127E+00	  0.8566791E+00	  0.8676369E+00	  0.8434614E+00	  0.3711217E+00	  0.3643114E+00	  0.4080207E+00	 -0.2860938E-01	  0.9955253E+00	  0.3517542E+00	  0.3077598E+00	  0.3249287E+01	  0.8968849E+00	 -0.2981362E+00	 -0.7202049E+00	  0.4870137E+01
  0.6130000E+00	  0.5505226E+00	  0.8561665E+00	  0.8670946E+00	  0.8433984E+00	  0.3703073E+00	  0.3632546E+00	  0.4080055E+00	 -0.2867852E-01	  0.9955113E+00	  0.3506962E+00	  0.3073969E+00	  0.3253123E+01	  0.8965864E+00	 -0.2987868E+00	 -0.7252920E+00	  0.4891275E+01
  0.6140000E+00	  0.5491214E+00	  0.8556530E+00	  0.8665529E+00	  0.8433395E+00	  0.3694935E+00	  0.3621989E+00	  0.4079912E+00	 -0.2874753E-01	  0.9954972E+00	  0.3496405E+00	  0.3070324E+00	  0.3256985E+01	  0.8962873E+00	 -0.2994404E+00	 -0.7303608E+00	  0.4912554E+01
  0.6150000E+00	  0.5477124E+00	  0.8551384E+00	  0.8660115E+00	  0.8432834E+00	  0.3686802E+00	  0.3611442E+00	  0.4079777E+00	 -0.2881640E-01	  0.9954832E+00	  0.3485869E+00	  0.3066665E+00	  0.3260872E+01	  0.8959875E+00	 -0.3000970E+00	 -0.7354112E+00	  0.4933974E+01
  0.6160000E+00	  0.5462985E+00	  0.8546227E+00	  0.8654703E+00	  0.8432291E+00	  0.3678674E+00	  0.3600906E+00	  0.4079645E+00	 -0.2888514E-01	  0.9954694E+00	  0.3475354E+00	  0.3062990E+00	  0.3264784E+01	  0.8956871E+00	 -0.3007566E+00	 -0.7404429E+00	  0.4955535E+01
  0.6170000E+00	  0.5448832E+00	  0.8541060E+00	  0.8649290E+00	  0.8431755E+00	  0.3670552E+00	  0.3590381E+00	  0.4079516E+00	 -0.2895375E-01	  0.9954557E+00	  0.3464859E+00	  0.3059301E+00	  0.3268721E+01	  0.8953860E+00	 -0.3014192E+00	 -0.7454561E+00	  0.4977238E+01
  0.6180000E+00	  0.5434694E+00	  0.8535882E+00	  0.8643874E+00	  0.8431216E+00	  0.3662434E+00	  0.3579867E+00	  0.4079385E+00	 -0.2902222E-01	  0.9954423E+00	  0.3454381E+00	  0.3055598E+00	  0.3272682E+01	  0.8950843E+00	 -0.3020848E+00	 -0.7504504E+00	  0.4999081E+01
  0.6190000E+00	  0.5420605E+00	  0.8530693E+00	  0.8638452E+00	  0.8430662E+00	  0.3654322E+00	  0.3569364E+00	  0.4079251E+00	 -0.2909055E-01	  0.9954289E+00	  0.3443918E+00	  0.3051880E+00	  0.3276669E+01	  0.8947818E+00	 -0.3027533E+00	 -0.7554259E+00	  0.5021066E+01
  0.6200000E+00	  0.5406595E+00	  0.8525493E+00	  0.8633022E+00	  0.8430081E+00	  0.3646214E+00	  0.3558871E+00	  0.4079111E+00	 -0.2915875E-01	  0.9954155E+00	  0.3433466E+00	  0.3048149E+00	  0.3280680E+01	  0.8944788E+00	 -0.3034248E+00	 -0.7603831E+00	  0.5043192E+01
  0.6210000E+00	  0.5392686E+00	  0.8520282E+00	  0.8627583E+00	  0.8429468E+00	  0.3638110E+00	  0.3548389E+00	  0.4078963E+00	 -0.2922681E-01	  0.9954021E+00	  0.3423023E+00	  0.3044403E+00	  0.3284716E+01	  0.8941750E+00	 -0.3040993E+00	 -0.7653257E+00	  0.5065460E+01
  0.6220000E+00	  0.5378854E+00	  0.8515061E+00	  0.8622137E+00	  0.8428829E+00	  0.3630011E+00	  0.3537918E+00	  0.4078808E+00	 -0.2929474E-01	  0.9953885E+00	  0.3412586E+00	  0.3040645E+00	  0.3288776E+01	  0.8938706E+00	 -0.3047768E+00	 -0.7702573E+00	  0.5087871E+01
  0.6230000E+00	  0.5365065E+00	  0.8509828E+00	  0.8616686E+00	  0.8428175E+00	  0.3621916E+00	  0.3527457E+00	  0.4078650E+00	 -0.2936253E-01	  0.9953749E+00	  0.3402157E+00	  0.3036873E+00	  0.3292861E+01	  0.8935654E+00	 -0.3054572E+00	 -0.7751785E+00	  0.5110429E+01
  0.6240000E+00	  0.5351285E+00	  0.8504585E+00	  0.8611233E+00	  0.8427518E+00	  0.3613825E+00	  0.3517008E+00	  0.4078491E+00	 -0.2943019E-01	  0.9953614E+00	  0.3391735E+00	  0.3033087E+00	  0.3296971E+01	  0.8932596E+00	 -0.3061405E+00	 -0.7800892E+00	  0.5133136E+01
  0.6250000E+00	  0.5337479E+00	  0.8499332E+00	  0.8605780E+00	  0.8426867E+00	  0.3605738E+00	  0.3506569E+00	  0.4078333E+00	 -0.2949771E-01	  0.9953481E+00	  0.3381322E+00	  0.3029289E+00	  0.3301105E+01	  0.8929532E+00	 -0.3068269E+00	 -0.7849894E+00	  0.5155995E+01
  0.6260000E+00	  0.5323614E+00	  0.8494068E+00	  0.8600330E+00	  0.8426236E+00	  0.3597654E+00	  0.3496141E+00	  0.4078180E+00	 -0.2956510E-01	  0.9953351E+00	  0.3370919E+00	  0.3025478E+00	  0.3305263E+01	  0.8926460E+00	 -0.3075161E+00	 -0.7898789E+00	  0.5179009E+01
  0.6270000E+00	  0.5309655E+00	  0.8488793E+00	  0.8594886E+00	  0.8425634E+00	  0.3589574E+00	  0.3485723E+00	  0.4078035E+00	 -0.2963235E-01	  0.9953221E+00	  0.3360528E+00	  0.3021654E+00	  0.3309446E+01	  0.8923381E+00	 -0.3082083E+00	 -0.7947576E+00	  0.5202180E+01
  0.6280000E+00	  0.5295568E+00	  0.8483508E+00	  0.8589450E+00	  0.8425072E+00	  0.3581496E+00	  0.3475317E+00	  0.4077899E+00	 -0.2969946E-01	  0.9953092E+00	  0.3350152E+00	  0.3017818E+00	  0.3313653E+01	  0.8920296E+00	 -0.3089034E+00	 -0.7996255E+00	  0.5225512E+01
  0.6290000E+00	  0.5281319E+00	  0.8478213E+00	  0.8584024E+00	  0.8424562E+00	  0.3573422E+00	  0.3464921E+00	  0.4077775E+00	 -0.2976644E-01	  0.9952962E+00	  0.3339793E+00	  0.3013969E+00	  0.3317884E+01	  0.8917203E+00	 -0.3096014E+00	 -0.8044824E+00	  0.5249007E+01
  0.6300000E+00	  0.5266874E+00	  0.8472909E+00	  0.8578612E+00	  0.8424114E+00	  0.3565350E+00	  0.3454536E+00	  0.4077667E+00	 -0.2983328E-01	  0.9952831E+00	  0.3329450E+00	  0.3010108E+00	  0.3322140E+01	  0.8914104E+00	 -0.3103023E+00	 -0.8093290E+00	  0.5272669E+01
  0.6310000E+00	  0.5252207E+00	  0.8467594E+00	  0.8573215E+00	  0.8423737E+00	  0.3557281E+00	  0.3444162E+00	  0.4077576E+00	 -0.2989998E-01	  0.9952700E+00	  0.3319122E+00	  0.3006235E+00	  0.3326420E+01	  0.8910997E+00	 -0.3110060E+00	 -0.8141682E+00	  0.5296500E+01
  0.6320000E+00	  0.5237338E+00	  0.8462269E+00	  0.8567833E+00	  0.8423423E+00	  0.3549214E+00	  0.3433798E+00	  0.4077500E+00	 -0.2996655E-01	  0.9952570E+00	  0.3308807E+00	  0.3002350E+00	  0.3330724E+01	  0.8907884E+00	 -0.3117127E+00	 -0.8190033E+00	  0.5320501E+01
  0.6330000E+00	  0.5222293E+00	  0.8456934E+00	  0.8562462E+00	  0.8423163E+00	  0.3541149E+00	  0.3423446E+00	  0.4077437E+00	 -0.3003298E-01	  0.9952441E+00	  0.3298501E+00	  0.2998454E+00	  0.3335052E+01	  0.8904763E+00	 -0.3124223E+00	 -0.8238347E+00	  0.5344673E+01
  0.6340000E+00	  0.5207100E+00	  0.8451588E+00	  0.8557101E+00	  0.8422946E+00	  0.3533087E+00	  0.3413104E+00	  0.4077384E+00	 -0.3009928E-01	  0.9952315E+00	  0.3288203E+00	  0.2994545E+00	  0.3339405E+01	  0.8901635E+00	 -0.3131346E+00	 -0.8286623E+00	  0.5369016E+01
  0.6350000E+00	  0.5191787E+00	  0.8446232E+00	  0.8551749E+00	  0.8422763E+00	  0.3525026E+00	  0.3402773E+00	  0.4077340E+00	 -0.3016544E-01	  0.9952190E+00	  0.3277909E+00	  0.2990626E+00	  0.3343782E+01	  0.8898500E+00	 -0.3138499E+00	 -0.8334861E+00	  0.5393530E+01
  0.6360000E+00	  0.5176380E+00	  0.8440865E+00	  0.8546402E+00	  0.8422603E+00	  0.3516967E+00	  0.3392452E+00	  0.4077301E+00	 -0.3023146E-01	  0.9952065E+00	  0.3267617E+00	  0.2986694E+00	  0.3348183E+01	  0.8895358E+00	 -0.3145679E+00	 -0.8383060E+00	  0.5418216E+01
  0.6370000E+00	  0.5160908E+00	  0.8435487E+00	  0.8541060E+00	  0.8422457E+00	  0.3508910E+00	  0.3382143E+00	  0.4077266E+00	 -0.3029735E-01	  0.9951939E+00	  0.3257325E+00	  0.2982752E+00	  0.3352608E+01	  0.8892209E+00	 -0.3152888E+00	 -0.8431219E+00	  0.5443074E+01
  0.6380000E+00	  0.5145398E+00	  0.8430098E+00	  0.8535720E+00	  0.8422314E+00	  0.3500854E+00	  0.3371844E+00	  0.4077231E+00	 -0.3036310E-01	  0.9951813E+00	  0.3247032E+00	  0.2978799E+00	  0.3357058E+01	  0.8889052E+00	 -0.3160124E+00	 -0.8479336E+00	  0.5468106E+01
  0.6390000E+00	  0.5129878E+00	  0.8424698E+00	  0.8530380E+00	  0.8422164E+00	  0.3492800E+00	  0.3361555E+00	  0.4077195E+00	 -0.3042871E-01	  0.9951687E+00	  0.3236741E+00	  0.2974834E+00	  0.3361532E+01	  0.8885889E+00	 -0.3167388E+00	 -0.8527412E+00	  0.5493310E+01
  0.6400000E+00	  0.5114374E+00	  0.8419287E+00	  0.8525038E+00	  0.8421998E+00	  0.3484747E+00	  0.3351278E+00	  0.4077155E+00	 -0.3049419E-01	  0.9951563E+00	  0.3226454E+00	  0.2970859E+00	  0.3366030E+01	  0.8882718E+00	 -0.3174680E+00	 -0.8575431E+00	  0.5518688E+01
  0.6410000E+00	  0.5098908E+00	  0.8413864E+00	  0.8519693E+00	  0.8421807E+00	  0.3476694E+00	  0.3341011E+00	  0.4077109E+00	 -0.3055954E-01	  0.9951439E+00	  0.3216173E+00	  0.2966873E+00	  0.3370552E+01	  0.8879539E+00	 -0.3182000E+00	 -0.8623323E+00	  0.5544241E+01
  0.6420000E+00	  0.5083467E+00	  0.8408429E+00	  0.8514345E+00	  0.8421596E+00	  0.3468643E+00	  0.3330755E+00	  0.4077057E+00	 -0.3062475E-01	  0.9951318E+00	  0.3205898E+00	  0.2962876E+00	  0.3375099E+01	  0.8876354E+00	 -0.3189347E+00	 -0.8671016E+00	  0.5569971E+01
  0.6430000E+00	  0.5068034E+00	  0.8402984E+00	  0.8508997E+00	  0.8421370E+00	  0.3460592E+00	  0.3320509E+00	  0.4077003E+00	 -0.3068982E-01	  0.9951197E+00	  0.3195631E+00	  0.2958869E+00	  0.3379669E+01	  0.8873161E+00	 -0.3196720E+00	 -0.8718496E+00	  0.5595879E+01
  0.6440000E+00	  0.5052588E+00	  0.8397527E+00	  0.8503649E+00	  0.8421135E+00	  0.3452542E+00	  0.3310275E+00	  0.4076946E+00	 -0.3075476E-01	  0.9951076E+00	  0.3185372E+00	  0.2954852E+00	  0.3384264E+01	  0.8869960E+00	 -0.3204121E+00	 -0.8765762E+00	  0.5621969E+01
  0.6450000E+00	  0.5037112E+00	  0.8392060E+00	  0.8498303E+00	  0.8420898E+00	  0.3444492E+00	  0.3300051E+00	  0.4076888E+00	 -0.3081956E-01	  0.9950955E+00	  0.3175121E+00	  0.2950825E+00	  0.3388882E+01	  0.8866752E+00	 -0.3211548E+00	 -0.8812814E+00	  0.5648242E+01
  0.6460000E+00	  0.5021587E+00	  0.8386582E+00	  0.8492961E+00	  0.8420664E+00	  0.3436442E+00	  0.3289837E+00	  0.4076832E+00	 -0.3088423E-01	  0.9950834E+00	  0.3164877E+00	  0.2946789E+00	  0.3393525E+01	  0.8863537E+00	 -0.3219001E+00	 -0.8859650E+00	  0.5674702E+01
  0.6470000E+00	  0.5005994E+00	  0.8381093E+00	  0.8487623E+00	  0.8420439E+00	  0.3428392E+00	  0.3279635E+00	  0.4076777E+00	 -0.3094877E-01	  0.9950714E+00	  0.3154638E+00	  0.2942743E+00	  0.3398191E+01	  0.8860314E+00	 -0.3226481E+00	 -0.8906271E+00	  0.5701351E+01
  0.6480000E+00	  0.4990313E+00	  0.8375594E+00	  0.8482292E+00	  0.8420230E+00	  0.3420341E+00	  0.3269443E+00	  0.4076727E+00	 -0.3101317E-01	  0.9950594E+00	  0.3144400E+00	  0.2938687E+00	  0.3402880E+01	  0.8857084E+00	 -0.3233987E+00	 -0.8952675E+00	  0.5728191E+01
