r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.101,-0.00284180685,-0.000421661748,-0.00214846209,-0.000230505644,1.5097331e-05,4.86406877e-06,-4.68242733e-07,-0.00107537666,-0.00396261388,-0.000255524749,-1.61729542e-05,-5.83736736e-05,6.23713875e-07,7.52913076e-07
0.102,-0.00292206456,-0.000432262675,-0.00226611942,-0.000247321201,1.63680218e-05,5.1596366e-06,-4.92008507e-07,-0.00110972736,-0.00412556435,-0.000273593771,-1.73603628e-05,-6.29220052e-05,6.33502348e-07,8.09475116e-07
0.103,-0.00300299633,-0.000442624554,-0.00238860762,-0.000265184314,1.77163465e-05,5.46767013e-06,-5.15556044e-07,-0.00114457812,-0.0042925663,-0.00029273256,-1.8613063e-05,-6.77734795e-05,6.42388353e-07,8.68320939e-07
0.104,-0.00308455245,-0.000452707245,-0.00251604104,-0.000284151667,1.91436944e-05,5.7885527e-06,-5.38670985e-07,-0.00117991477,-0.00446361036,-0.000312993366,-1.99329719e-05,-7.2944904e-05,6.50460681e-07,9.29300668e-07
0.105,-0.00316668172,-0.000462468481,-0.00264853264,-0.000304282798,2.06511588e-05,6.12270961e-06,-5.61114863e-07,-0.00121572231,-0.00463868223,-0.000334430503,-2.13219804e-05,-7.84538254e-05,6.57820355e-07,9.92247948e-07
0.106,-0.00324933156,-0.000471863794,-0.00278619379,-0.000325640227,2.22395041e-05,6.47061869e-06,-5.82617662e-07,-0.00125198483,-0.00481776262,-0.000357100387,-2.27819374e-05,-8.43185572e-05,6.64575755e-07,1.05698235e-06
0.107,-0.00333244804,-0.000480846443,-0.00292913396,-0.000348289591,2.39091243e-05,6.83282075e-06,-6.02871504e-07,-0.0012886856,-0.00500082712,-0.000381061579,-2.43146387e-05,-9.05582046e-05,6.70840935e-07,1.12331021e-06
0.108,-0.00341597599,-0.000489367338,-0.00307746044,-0.000372299801,2.56599969e-05,7.20993027e-06,-6.21525611e-07,-0.00132580699,-0.00518784607,-0.000406374841,-2.59218227e-05,-9.71926879e-05,6.76736863e-07,1.19102396e-06
0.109,-0.00349985909,-0.000497374959,-0.00323127801,-0.000397743214,2.74916268e-05,7.60264746e-06,-6.3818141e-07,-0.00136333054,-0.00537878444,-0.000433103197,-2.7605174e-05,-0.000104242763,6.82394864e-07,1.25990074e-06
0.11,-0.00358403997,-0.00050481526,-0.00339068858,-0.000424695859,2.94029761e-05,8.01177592e-06,-6.52386343e-07,-0.00140123689,-0.00557360172,-0.000461312034,-2.9366326e-05,-0.000111730041,6.87961033e-07,1.32969949e-06
0.111,-0.00366846034,-0.000511631517,-0.0035557907,-0.000453237757,3.13923588e-05,8.43825413e-06,-6.63622133e-07,-0.00143950579,-0.00577225183,-0.000491069285,-3.1206822e-05,-0.000119676992,6.93595664e-07,1.40015544e-06
0.112,-0.00375306114,-0.000517764118,-0.00372667896,-0.00048345331,3.34573199e-05,8.88319346e-06,-6.71291202e-07,-0.00147811613,-0.005974683,-0.000522445696,-3.31280158e-05,-0.000128106947,6.99464918e-07,1.47097279e-06
0.113,-0.00383778265,-0.000523150528,-0.00390344377,-0.000515431418,3.5594621e-05,9.3478663e-06,-6.74726774e-07,-0.00151704585,-0.00618083765,-0.000555514791,-3.51311191e-05,-0.000137044138,7.0575025e-07,1.54182951e-06
0.114,-0.00392256463,-0.000527725234,-0.00408617098,-0.000549265605,3.78002236e-05,9.83369872e-06,-6.7320098e-07,-0.00155627203,-0.00639065228,-0.00059035284,-3.72172192e-05,-0.000146513729,7.12651581e-07,1.61237983e-06
0.115,-0.00400734644,-0.000531419644,-0.00427494159,-0.000585054206,4.0069248e-05,1.03422776e-05,-6.65926294e-07,-0.00159577087,-0.00660405737,-0.000627038907,-3.93872512e-05,-0.000156541836,7.20383297e-07,1.68225395e-06
0.116,-0.0040920672,-0.00053416197,-0.00446983129,-0.00062290059,4.23959236e-05,1.08753637e-05,-6.52054767e-07,-0.00163551767,-0.00682097732,-0.00066565491,-4.16419439e-05,-0.00016715555,7.29166149e-07,1.75105657e-06
0.117,-0.00417666592,-0.000535877113,-0.00467091007,-0.000662913384,4.47735456e-05,1.14349057e-05,-6.30677651e-07,-0.00167548688,-0.0070413303,-0.000706285676,-4.39817212e-05,-0.000178382953,7.3921135e-07,1.81836555e-06
0.118,-0.00426108167,-0.000536486554,-0.00487824184,-0.000705206619,4.71944647e-05,1.20230447e-05,-6.00830084e-07,-0.00171565208,-0.00726502826,-0.000749018958,-4.64065197e-05,-0.00019025314,7.50689999e-07,1.88373076e-06
0.119,-0.00434525367,-0.000535908316,-0.00509188432,-0.000749899602,4.96501702e-05,1.26420828e-05,-5.61511094e-07,-0.00175598602,-0.00749197688,-0.000793945305,-4.89155027e-05,-0.000202796258,7.63682021e-07,1.94667576e-06
0.12,-0.00442912137,-0.000534057157,-0.00531188945,-0.000797116086,5.2131611e-05,1.32943519e-05,-5.1174577e-07,-0.00179646071,-0.0077220755,-0.000841157477,-5.15068136e-05,-0.000216043587,7.78121121e-07,2.00671088e-06
0.121,-0.00451262418,-0.000530845628,-0.00553830562,-0.000846981801,5.46300533e-05,1.39818446e-05,-4.5074958e-07,-0.00183704766,-0.00795521693,-0.000890748396,-5.41781186e-05,-0.000230027771,7.93834914e-07,2.06338883e-06
0.122,-0.0045957012,-0.000526185991,-0.00577118107,-0.000899621057,5.71381788e-05,1.47057502e-05,-3.78131405e-07,-0.00187771819,-0.00819128719,-0.000942807907,-5.6928202e-05,-0.000244783123,8.1072253e-07,2.11638645e-06
0.123,-0.00467829138,-0.000519989164,-0.00601056181,-0.000955158318,5.9649318e-05,1.54668762e-05,-2.93685384e-07,-0.00191844343,-0.00843016563,-0.000997424675,-5.97558287e-05,-0.000260345297,8.28584472e-07,2.16539981e-06
0.124,-0.00476033394,-0.000512163989,-0.00625648956,-0.00101371986,6.21566995e-05,1.6266011e-05,-1.97221645e-07,-0.00195919415,-0.00867172507,-0.00105468775,-6.26590948e-05,-0.000276751041,8.47055114e-07,2.21007619e-06
0.125,-0.00484176839,-0.000502617128,-0.0065090009,-0.00107543439,6.4653123e-05,1.71040418e-05,-8.85042154e-08,-0.00199994081,-0.00891583179,-0.00111468696,-6.56354572e-05,-0.000294038131,8.65635063e-07,2.24999632e-06
0.126,-0.00492253478,-0.000491253087,-0.00676812685,-0.00114043314,6.71308284e-05,1.79819711e-05,3.27633724e-08,-0.00204065353,-0.00916234551,-0.00117751305,-6.86818571e-05,-0.000312245359,8.83724388e-07,2.28466869e-06
0.127,-0.00500257371,-0.000477974285,-0.00703389262,-0.0012088498,6.95814603e-05,1.89009064e-05,1.6692673e-07,-0.00208130213,-0.00941111931,-0.00124325758,-7.17947959e-05,-0.000331412519,9.00635841e-07,2.31352677e-06
0.128,-0.00508182652,-0.000462681173,-0.0073063175,-0.00128082033,7.19960867e-05,1.98620379e-05,3.14357832e-07,-0.00212185619,-0.00966199961,-0.00131201293,-7.49703447e-05,-0.000351580391,9.1558978e-07,2.33592908e-06
0.129,-0.00516023534,-0.000445272383,-0.00758541476,-0.00135648259,7.43652636e-05,2.08666032e-05,4.75427188e-07,-0.00216228509,-0.00991482621,-0.00138387215,-7.82041049e-05,-0.000372790738,9.27694778e-07,2.35116205e-06
0.13,-0.00523774318,-0.000425644971,-0.00787119186,-0.00143597584,7.66791858e-05,2.19158188e-05,6.50463911e-07,-0.00220255815,-0.0101694323,-0.00145892876,-8.14911837e-05,-0.000395086299,9.35923475e-07,2.35844898e-06
0.131,-0.00531429393,-0.000403694934,-0.00816365117,-0.00151943955,7.89280127e-05,2.30107365e-05,8.39684678e-07,-0.00224264471,-0.0104256444,-0.00153727605,-8.48264382e-05,-0.000418510837,9.39118721e-07,2.35697366e-06
0.132,-0.00538983225,-0.000379317966,-0.00846279111,-0.00160701207,8.11022749e-05,2.41520714e-05,1.04311319e-06,-0.00228251433,-0.0106832824,-0.00161900611,-8.82050634e-05,-0.000443109196,9.360421e-07,2.34591595e-06
0.133,-0.00546430373,-0.000352409348,-0.00876860556,-0.00169883076,8.31926951e-05,2.53403036e-05,1.26063369e-06,-0.00232213682,-0.0109421595,-0.00170421041,-9.1622271e-05,-0.000468927176,9.25302504e-07,2.32443531e-06
0.134,-0.005537655,-0.000322863934,-0.00908108323,-0.00179503222,8.51900271e-05,2.65757616e-05,1.49203488e-06,-0.00236148228,-0.0112020827,-0.0017929802,-9.50731456e-05,-0.000496011419,9.05317769e-07,2.29166856e-06
0.135,-0.00560983375,-0.000290576324,-0.00940020752,-0.00189575211,8.70850437e-05,2.78586328e-05,1.7370199e-06,-0.00240052116,-0.0114628524,-0.00188540669,-9.85527469e-05,-0.00052440934,8.74310219e-07,2.2467454e-06
0.136,-0.00568078885,-0.00025544111,-0.00972595647,-0.00200112477,8.88685936e-05,2.91889438e-05,1.99520594e-06,-0.00243922431,-0.0117242629,-0.00198158106,-0.000102056275,-0.000554169057,8.30307715e-07,2.18881248e-06
0.137,-0.00575047024,-0.000217353132,-0.0100583028,-0.00211128284,9.05316822e-05,3.05665331e-05,2.26612232e-06,-0.00247756311,-0.0119861022,-0.00208159451,-0.000105579274,-0.00058533933,7.71148754e-07,2.1170603e-06
0.138,-0.00581882904,-0.00017620774,-0.0103972136,-0.00222635691,9.20655386e-05,3.19910336e-05,2.54921764e-06,-0.00251550947,-0.0122481522,-0.00218553831,-0.000109117895,-0.000617969472,6.9449924e-07,2.03075412e-06
0.139,-0.00588581749,-0.000131900982,-0.0107426507,-0.00234647537,9.34616106e-05,3.34618937e-05,2.84388464e-06,-0.00255303592,-0.0125101889,-0.00229350394,-0.000112669235,-0.000652109254,5.97886277e-07,1.92926414e-06
0.14,-0.00595138905,-8.43295769e-05,-0.0110945689,-0.0024717649,9.47113573e-05,3.4978497e-05,3.14953182e-06,-0.00259011556,-0.0127719824,-0.00240558365,-0.000116231584,-0.000687808748,4.78735308e-07,1.812091e-06
0.141,-0.00601549861,-3.33902216e-05,-0.0114529144,-0.0026023524,9.58055777e-05,3.6540488e-05,3.46574646e-06,-0.00262672197,-0.0130332968,-0.00252187199,-0.000119803899,-0.000725118072,3.34318183e-07,1.67885579e-06
0.142,-0.00607810297,2.10216622e-05,-0.0118176209,-0.00273836748,9.67335388e-05,3.81481829e-05,3.79246121e-06,-0.00266282894,-0.0132938912,-0.00264246819,-0.000123384341,-0.000764087072,1.61589092e-07,1.52924384e-06
0.143,-0.00613916052,7.9010804e-05,-0.0121886115,-0.00287994055,9.74837315e-05,3.98022496e-05,4.12977384e-06,-0.00269841062,-0.0135535188,-0.00276747431,-0.000126971475,-0.000804765563,-4.26171931e-08,1.36302864e-06
0.144,-0.00619863081,0.000140680922,-0.0125658006,-0.00302720074,9.80445685e-05,4.15033687e-05,4.4778451e-06,-0.00273344155,-0.0138119277,-0.00289699362,-0.000130564978,-0.000847203586,-2.81504136e-07,1.18003785e-06
0.145,-0.00625647435,0.000206134002,-0.0129490948,-0.00318027481,9.84046972e-05,4.32520225e-05,4.83686209e-06,-0.00276789673,-0.0140688606,-0.00303112988,-0.000134165723,-0.000891451504,-5.58345055e-07,9.80125488e-07
0.146,-0.00631265252,0.000275469824,-0.0133383926,-0.00333928653,9.85531315e-05,4.50483721e-05,5.20698522e-06,-0.0028017516,-0.0143240555,-0.0031699872,-0.000137775838,-0.000937559968,-8.76503569e-07,7.63154035e-07
0.147,-0.00636712757,0.000348785574,-0.0137335849,-0.00350435622,9.84792873e-05,4.68921883e-05,5.58829873e-06,-0.00283498215,-0.0145772456,-0.00331366989,-0.000141398909,-0.000985579848,-1.23942417e-06,5.28971889e-07
0.148,-0.00641986267,0.000426175544,-0.0141345545,-0.00367560067,9.81729207e-05,4.87828339e-05,5.98078987e-06,-0.00286756487,-0.0148281599,-0.00346228247,-0.00014504039,-0.00103556218,-1.65058757e-06,2.77403181e-07
0.149,-0.00647082199,0.000507730995,-0.0145411751,-0.00385313364,9.76238626e-05,5.07193405e-05,6.38437749e-06,-0.00289947683,-0.0150765227,-0.00361592981,-0.000148708172,-0.00108755808,-2.11343348e-06,8.24571925e-09
0.15,-0.00651997106,0.00059354055,-0.0149533092,-0.00403706792,9.68212573e-05,5.27007003e-05,6.79904414e-06,-0.00293069559,-0.0153220548,-0.00377471794,-0.000152412907,-0.00114161868,-2.63130423e-06,-2.78739987e-07
0.151,-0.00656727755,0.000683692067,-0.0153708015,-0.00422752073,9.57516858e-05,5.47266125e-05,7.2251979e-06,-0.00296119892,-0.015564473,-0.00393875724,-0.000156166327,-0.00119779479,-3.20764309e-06,-5.83911608e-07
0.152,-0.00661271245,0.000778275606,-0.0157934708,-0.00442462043,9.43968521e-05,5.67983539e-05,7.66410867e-06,-0.00299096423,-0.0158034915,-0.00410816732,-0.000159977345,-0.0012561365,-3.84649299e-06,-9.07877566e-07
0.153,-0.00665624968,0.000877381314,-0.0162211138,-0.0046285025,9.27353457e-05,5.8917902e-05,8.11743788e-06,-0.00301996901,-0.0160388215,-0.00428307303,-0.000163854987,-0.00131669367,-4.55208252e-06,-1.25130697e-06
0.154,-0.00669786565,0.000981097675,-0.0166535097,-0.0048393052,9.07443172e-05,6.10871683e-05,8.5868502e-06,-0.00304819108,-0.0162701713,-0.00446360122,-0.000167810145,-0.0013795162,-5.32864005e-06,-1.61480829e-06
0.155,-0.00673753916,0.00108951083,-0.017090421,-0.00505716768,8.84001891e-05,6.33076875e-05,9.07387308e-06,-0.00307560878,-0.0164972467,-0.00464987962,-0.000171855613,-0.00144465414,-6.18044651e-06,-1.99889854e-06
0.156,-0.00677525133,0.00120270424,-0.017531594,-0.00528222918,8.56789319e-05,6.55805083e-05,9.57986099e-06,-0.00310220102,-0.0167197513,-0.00484203631,-0.000176005811,-0.00151215766,-7.11190932e-06,-2.40399656e-06
0.157,-0.00681098569,0.00132075849,-0.0179767587,-0.00551462863,8.25561754e-05,6.79061607e-05,1.01060015e-05,-0.00312794725,-0.0169373867,-0.00504019931,-0.000180276496,-0.00158207704,-8.12761235e-06,-2.83041981e-06
0.158,-0.00684472819,0.00144375108,-0.0184256286,-0.00575450423,7.9007286e-05,7.02846347e-05,1.06533249e-05,-0.00315282755,-0.0171498534,-0.00524449623,-0.000184684494,-0.00165446258,-9.23235284e-06,-3.27838806e-06
0.159,-0.00687646718,0.00157175621,-0.0188779014,-0.00600199276,7.50075246e-05,7.27153265e-05,1.12226882e-05,-0.00317682262,-0.0173568506,-0.0054550537,-0.000189247422,-0.00172936459,-1.04311741e-05,-3.7480544e-06
0.16,-0.00690619321,0.00170484406,-0.0193332595,-0.00625722782,7.05325299e-05,7.51968773e-05,1.18147287e-05,-0.00319991383,-0.0175580766,-0.00567199632,-0.00019398365,-0.0018068335,-1.17293745e-05,-4.2395765e-06
0.161,-0.00693389846,0.00184307917,-0.0197913751,-0.00652033609,6.55595491e-05,7.77267199e-05,1.24296805e-05,-0.00322208339,-0.0177532296,-0.00589544429,-0.000198913604,-0.00188691995,-1.31323692e-05,-4.75313502e-06
0.162,-0.00695957602,0.0019865182,-0.0202519146,-0.00679143273,6.0068952e-05,8.03005403e-05,1.30671113e-05,-0.00324331473,-0.0179420072,-0.00612550995,-0.000204062483,-0.00196967498,-1.46453637e-05,-5.28887196e-06
0.163,-0.00698322019,0.00213521072,-0.0207145358,-0.00707062375,5.40430581e-05,8.29128268e-05,1.37262305e-05,-0.00326359227,-0.0181241079,-0.00636229971,-0.000209458409,-0.00205514966,-1.62736367e-05,-5.84701741e-06
0.164,-0.00700482698,0.00228919997,-0.0211788848,-0.00735800847,4.74650259e-05,8.55573598e-05,1.44061429e-05,-0.00328290125,-0.0182992309,-0.00660591534,-0.000215131352,-0.00214339489,-1.80226704e-05,-6.42797505e-06
0.165,-0.00702439418,0.0024485229,-0.0216445948,-0.00765368048,4.03183807e-05,8.82274302e-05,1.51059469e-05,-0.00330122774,-0.018467077,-0.00685645394,-0.000221113171,-0.00223446125,-1.98981172e-05,-7.03235275e-06
0.166,-0.00704192156,0.00261320999,-0.022111286,-0.00795772772,3.25868394e-05,9.09159361e-05,1.58247638e-05,-0.00331855859,-0.0186273489,-0.00711400758,-0.000227437839,-0.00232839901,-2.19057528e-05,-7.66098259e-06
0.167,-0.00705741087,0.00278328501,-0.022578565,-0.00827023236,2.42542765e-05,9.36154292e-05,1.65617383e-05,-0.00333488151,-0.0187797513,-0.00737866282,-0.000234141575,-0.002425258,-2.40514521e-05,-8.31494332e-06
0.168,-0.00707086586,0.00295876468,-0.0230460259,-0.00859127026,1.53047934e-05,9.63181262e-05,1.7316017e-05,-0.00335018505,-0.018923992,-0.00765050018,-0.000241262828,-0.00252508754,-2.63411945e-05,-8.99559067e-06
0.169,-0.00708229226,0.00313965823,-0.023513251,-0.00892090994,5.72295416e-06,9.90158613e-05,1.80866951e-05,-0.00336445861,-0.0190597817,-0.0079295936,-0.000248842179,-0.00262793642,-2.87810922e-05,-9.70459304e-06
0.17,-0.00709169757,0.00332596654,-0.0239798127,-0.00925921053,-4.50561103e-06,0.000101699896,1.88726869e-05,-0.00337769257,-0.019186835,-0.00821600958,-0.000256922498,-0.00273385275,-3.13774005e-05,-1.04439656e-05
0.171,-0.00709909044,0.00351768039,-0.024445279,-0.00960621743,-1.53927864e-05,0.000104360447,1.96724349e-05,-0.00338987842,-0.0193048702,-0.00850980494,-0.000265550615,-0.00284288399,-3.41363419e-05,-1.12160586e-05
0.172,-0.00710447984,0.00371477813,-0.0249092197,-0.00996195717,-2.69462359e-05,0.000106986144,2.04835651e-05,-0.00340100917,-0.0194136103,-0.00881102366,-0.0002747805,-0.00295507709,-3.70637453e-05,-1.20235123e-05
0.173,-0.00710787546,0.00391722652,-0.0253712037,-0.0103264401,-3.91706138e-05,0.000109564646,2.13032148e-05,-0.00341107918,-0.0195127831,-0.00911969893,-0.000284671194,-0.00307047816,-4.01654116e-05,-1.28693889e-05
0.174,-0.00710928806,0.00412498119,-0.0258307953,-0.0106996628,-5.20685501e-05,0.000112083147,2.21283151e-05,-0.00342008403,-0.0196021221,-0.00943585464,-0.000295285647,-0.00318913226,-4.34473148e-05,-1.37571877e-05
0.175,-0.00710872969,0.00433798665,-0.0262875537,-0.0110816094,-6.56408835e-05,0.000114528553,2.29556041e-05,-0.00342802056,-0.0196813677,-0.00975950567,-0.000306690891,-0.00331108309,-4.69156047e-05,-1.46906663e-05
0.176,-0.00710621394,0.00455617652,-0.0267410324,-0.0114722512,-7.9886733e-05,0.000116887584,2.37815351e-05,-0.00343488695,-0.019750267,-0.010090658,-0.000318958514,-0.00343637272,-5.05765359e-05,-1.56736626e-05
0.177,-0.00710175605,0.00477947358,-0.0271907792,-0.0118715468,-9.48035618e-05,0.000119146865,2.46022641e-05,-0.00344068278,-0.0198085742,-0.0104293083,-0.000332165093,-0.00356504161,-5.44363999e-05,-1.67100507e-05
0.178,-0.00709537283,0.00500778982,-0.0276363372,-0.0122794418,-0.000110387154,0.000121293019,2.54137006e-05,-0.00344540899,-0.0198560506,-0.010775444,-0.000346392578,-0.00369712847,-5.85014778e-05,-1.7803716e-05
0.179,-0.00708708257,0.00524102635,-0.0280772444,-0.012695869,-0.000126631628,0.00012331278,2.62115777e-05,-0.00344906793,-0.0198924653,-0.0111290427,-0.00036172864,-0.00383267032,-6.2777994e-05,-1.89585228e-05
0.18,-0.00707690513,0.00547907357,-0.0285130328,-0.0131207493,-0.0001435297,0.000125193186,2.69915633e-05,-0.00345166332,-0.019917595,-0.0114900718,-0.000378266756,-0.00397170239,-6.72721094e-05,-2.01782974e-05
0.181,-0.00706486227,0.0057218121,-0.0289432259,-0.0135539945,-0.000161073571,0.000126921973,2.77494836e-05,-0.00345320016,-0.019931225,-0.0118584897,-0.000396105104,-0.00411425807,-7.19900708e-05,-2.14668511e-05
0.182,-0.0070509782,0.00596911385,-0.0293673344,-0.0139955104,-0.00017925603,0.000128487974,2.848157e-05,-0.00345368455,-0.0199331496,-0.0122342469,-0.000415344343,-0.00426036873,-7.69385145e-05,-2.28280389e-05
0.183,-0.00703527916,0.00622084106,-0.0297848599,-0.014445194,-0.000198069225,0.000129880691,2.9184182e-05,-0.00345312382,-0.019923172,-0.0126172839,-0.000436089499,-0.00441006379,-8.21242062e-05,-2.42656945e-05
0.184,-0.0070177929,0.00647684527,-0.0301952986,-0.0149029314,-0.000217503528,0.000131089924,2.98535725e-05,-0.00345152668,-0.0199011051,-0.0130075299,-0.000458451178,-0.00456337063,-8.75539059e-05,-2.57836056e-05
0.185,-0.00699854847,0.00673696696,-0.0305981432,-0.0153685959,-0.000237546975,0.000132105617,3.04857881e-05,-0.00344890318,-0.0198667713,-0.0134049021,-0.000482545765,-0.00472031445,-9.32343715e-05,-2.73855282e-05
0.186,-0.00697757604,0.0070010353,-0.0309928841,-0.0158420478,-0.00025818498,0.00013291782,3.10766294e-05,-0.00344526471,-0.0198200034,-0.0138093054,-0.000508495455,-0.00488091816,-9.91723757e-05,-2.90752054e-05
0.187,-0.00695490681,0.00726886811,-0.0313790103,-0.0163231344,-0.000279400178,0.000133516706,3.16216359e-05,-0.00344062395,-0.0197606449,-0.0142206323,-0.000536428344,-0.00504520216,-0.000105374697,-3.08563805e-05
0.188,-0.00693057298,0.00754027193,-0.0317560092,-0.0168116898,-0.000301172412,0.000133892635,3.21160797e-05,-0.00343499484,-0.0196885499,-0.0146387625,-0.000566478603,-0.00521318425,-0.000111848076,-3.27328095e-05
0.189,-0.00690460781,0.00781504261,-0.0321233665,-0.0173075366,-0.000323479087,0.000134036248,3.25550268e-05,-0.00342839256,-0.0196035844,-0.0150635626,-0.000598786591,-0.00538487958,-0.000118599166,-3.47082707e-05
0.19,-0.00687704606,0.00809296616,-0.0324805631,-0.0178104886,-0.000346295979,0.000133938821,3.29335203e-05,-0.00342083352,-0.0195056257,-0.0154948851,-0.000633498518,-0.00556030083,-0.000125634518,-3.67865355e-05
0.191,-0.00684792505,0.00837382113,-0.0328270671,-0.0183203577,-0.000369599559,0.000133593069,3.32470807e-05,-0.00341233532,-0.0193945635,-0.01593257,-0.000670763361,-0.00573945849,-0.000132960938,-3.89714043e-05
0.192,-0.00681728626,0.00865738161,-0.0331623233,-0.0188369622,-0.000393369871,0.000132993981,3.34922711e-05,-0.00340291643,-0.0192702994,-0.0163764464,-0.00071072731,-0.00592236083,-0.000140586193,-4.12668312e-05
0.193,-0.00678517438,0.00894341544,-0.033485762,-0.0193601205,-0.000417587761,0.000132137814,3.36660344e-05,-0.00339259665,-0.0191327479,-0.0168263287,-0.000753537977,-0.00610901413,-0.000148518357,-4.36768096e-05
0.194,-0.0067516364,0.00923168248,-0.0337968067,-0.0198896458,-0.000442232396,0.00013102121,3.37651533e-05,-0.00338139736,-0.0189818357,-0.0172820135,-0.000799346949,-0.00629942263,-0.000156765453,-4.62053461e-05
0.195,-0.00671672124,0.00952193408,-0.0340948785,-0.0204253436,-0.000467280153,0.000129640827,3.37860422e-05,-0.00336934155,-0.0188175026,-0.0177432788,-0.000848309895,-0.00649358833,-0.000165335457,-4.88565105e-05
0.196,-0.00668047957,0.00981391295,-0.034379398,-0.0209670102,-0.000492704125,0.000127993191,3.37246826e-05,-0.00335645381,-0.0186397013,-0.0182098835,-0.000900586063,-0.00669151078,-0.000174236348,-5.16344933e-05
0.197,-0.00664296367,0.0101073533,-0.0346497869,-0.0215144327,-0.000518473836,0.000126074641,3.35766091e-05,-0.00334276037,-0.0184483983,-0.0186815672,-0.000956337682,-0.00689318696,-0.000183476178,-5.45436583e-05
0.198,-0.00660422737,0.0104019809,-0.03490547,-0.022067388,-0.000544554966,0.000123881272,3.33368979e-05,-0.00332828899,-0.0182435736,-0.0191580504,-0.00101572933,-0.00709861102,-0.00019306312,-5.75885978e-05
0.199,-0.00656432574,0.0106975131,-0.0351458775,-0.022625642,-0.000570908878,0.000121408784,3.30001097e-05,-0.00331306895,-0.0180252217,-0.0196390342,-0.00107892735,-0.00730777394,-0.000203005511,-6.07741963e-05
0.2,-0.00652331455,0.0109936579,-0.0353704504,-0.0231889458,-0.000597491637,0.000118652121,3.25601255e-05,-0.00329713087,-0.0177933514,-0.0201242011,-0.00114609999,-0.00752066324,-0.000213311829,-6.41056962e-05
0.201,-0.00648124889,0.0112901131,-0.0355786512,-0.0237570294,-0.000624251832,0.000115604648,3.20097474e-05,-0.00328050655,-0.0175479855,-0.0206132137,-0.00121742026,-0.00773726258,-0.000223990365,-6.75886901e-05
0.202,-0.00643818126,0.0115865633,-0.0357699775,-0.0243295931,-0.000651127755,0.00011225734,3.13401964e-05,-0.00326322909,-0.0172891601,-0.0211057129,-0.00129307138,-0.00795755162,-0.000235048582,-7.12290274e-05
0.203,-0.00639416262,0.0118826826,-0.0359439542,-0.0249063142,-0.000678050061,0.000108599869,3.05417737e-05,-0.00324533256,-0.0170169256,-0.0216013211,-0.00137324187,-0.00818150559,-0.000246493785,-7.50329361e-05
0.204,-0.00634924315,0.0121781363,-0.036100126,-0.0254868531,-0.000704943867,0.000104621553,2.96043705e-05,-0.00322685197,-0.0167313472,-0.0220996442,-0.00145812231,-0.00840909517,-0.000258333432,-7.90070492e-05
0.205,-0.00630347269,0.0124725818,-0.0362380553,-0.0260708563,-0.000731729644,0.000100311777,2.85176958e-05,-0.0032078233,-0.0164325046,-0.0226002716,-0.00154790472,-0.00864028657,-0.000270575141,-8.31583502e-05
